,Artist,Title,Year,Highest position,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,duration_ms,primary_genre,genres,artist_image,artist_image_meta,album_image,album_image_meta
2394,Charles Aznavour,The Old Fashioned Way,1973,997,997,0,1515,1049,1268,1242,1000,1163,1204,1175,1584,1540,1791,0,1843,0,0,0,0,0,0.508,0.362,8,-12.331,1,0.0298,0.723,2.860000000000001e-05,0.287,0.362,133.61,audio_features,6GeWZVrbNw4qOWZYY0VKdQ,spotify:track:6GeWZVrbNw4qOWZYY0VKdQ,https://api.spotify.com/v1/tracks/6GeWZVrbNw4qOWZYY0VKdQ,187867,chanson,['chanson'],https://i.scdn.co/image/f17ed700f2d91c2139165ecc4a15c08a2afe98a8,"{'height': 1500, 'url': 'https://i.scdn.co/image/f17ed700f2d91c2139165ecc4a15c08a2afe98a8', 'width': 1000}",https://i.scdn.co/image/02e63b5aa878045f4952f67461ab9bfa5b1da48d,"{'height': 640, 'url': 'https://i.scdn.co/image/02e63b5aa878045f4952f67461ab9bfa5b1da48d', 'width': 640}"
2395,Charles Trenet,La Mer,1952,1058,1249,0,1400,1463,1386,1399,1342,1058,1404,1292,1498,1753,1772,1668,1888,1822,0,0,0,0,0.219,0.168,0,-16.267,1,0.0505,0.965,0.106,0.373,0.5479999999999999,69.09100000000001,audio_features,7sZSe99XSTu5KpYJEThvWr,spotify:track:7sZSe99XSTu5KpYJEThvWr,https://api.spotify.com/v1/tracks/7sZSe99XSTu5KpYJEThvWr,201840,chanson,['chanson'],https://i.scdn.co/image/47e73185e744b5cba873dc8cb4e6707650128584,"{'height': 640, 'url': 'https://i.scdn.co/image/47e73185e744b5cba873dc8cb4e6707650128584', 'width': 640}",https://i.scdn.co/image/47e73185e744b5cba873dc8cb4e6707650128584,"{'height': 640, 'url': 'https://i.scdn.co/image/47e73185e744b5cba873dc8cb4e6707650128584', 'width': 640}"
2396,Charlie Daniels Band,The Devil Went Down To Georgia,1979,607,754,0,607,878,1209,1235,1395,1328,1410,1282,1214,1293,1472,1504,1477,1232,1618,1652,1461,0,0.517,0.535,0,-12.027,1,0.0494,0.131,0.0,0.085,0.933,135.08700000000002,audio_features,6gRACp2CvsIhc7hyw8CecQ,spotify:track:6gRACp2CvsIhc7hyw8CecQ,https://api.spotify.com/v1/tracks/6gRACp2CvsIhc7hyw8CecQ,215067,rock,"['classic rock', 'country', 'country rock', 'nashville sound', 'outlaw country', 'redneck', 'rock', 'southern rock', 'traditional country']",https://i.scdn.co/image/5f1aa8c7a019ce247a3fef06a44a68241861b085,"{'height': 640, 'url': 'https://i.scdn.co/image/5f1aa8c7a019ce247a3fef06a44a68241861b085', 'width': 640}",https://i.scdn.co/image/cf9cd4c25d631ef267fbe6d518385ceda6a2ec34,"{'height': 640, 'url': 'https://i.scdn.co/image/cf9cd4c25d631ef267fbe6d518385ceda6a2ec34', 'width': 640}"
2397,Charlie Rich,The Most Beautiful Girl,1974,1350,1350,0,1839,0,1984,1864,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5660000000000001,0.409,7,-10.379,1,0.0265,0.7020000000000001,3.36e-06,0.101,0.458,103.233,audio_features,5kXmiepRVuKhhz0SxyCVeL,spotify:track:5kXmiepRVuKhhz0SxyCVeL,https://api.spotify.com/v1/tracks/5kXmiepRVuKhhz0SxyCVeL,162867,rockabilly,"['country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'rockabilly', 'traditional country', 'western swing']",https://i.scdn.co/image/fff216557762f0bc1c0e83157d9bdedf256fd3c3,"{'height': 1299, 'url': 'https://i.scdn.co/image/fff216557762f0bc1c0e83157d9bdedf256fd3c3', 'width': 1000}",https://i.scdn.co/image/dba4c35ef110c8ff35e4f8a6cee7363c3a452464,"{'height': 640, 'url': 'https://i.scdn.co/image/dba4c35ef110c8ff35e4f8a6cee7363c3a452464', 'width': 640}"
2398,Chas & Dave,Ain't No Pleasing You,1982,1935,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481,0.804,10,-9.928,1,0.0438,0.00309,0.0008849999999999998,0.0717,0.841,145.754,audio_features,0ScvNAru6QoLl7SmnMC5ai,spotify:track:0ScvNAru6QoLl7SmnMC5ai,https://api.spotify.com/v1/tracks/0ScvNAru6QoLl7SmnMC5ai,253707,british comedy,['british comedy'],https://i.scdn.co/image/068d0e4aa43b36ec38c337444904bf04144b4177,"{'height': 640, 'url': 'https://i.scdn.co/image/068d0e4aa43b36ec38c337444904bf04144b4177', 'width': 640}",https://i.scdn.co/image/2aeca2683da6ed720f7c9c1032bcbb3316ad5a98,"{'height': 640, 'url': 'https://i.scdn.co/image/2aeca2683da6ed720f7c9c1032bcbb3316ad5a98', 'width': 640}"
2399,Chef'Special,On Shoulders,2014,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,1813,0,0,0.685,0.601,3,-9.106,1,0.0483,0.743,0.00019,0.253,0.5870000000000001,126.095,audio_features,7MBw4jRApR1mDl3YQNazhg,spotify:track:7MBw4jRApR1mDl3YQNazhg,https://api.spotify.com/v1/tracks/7MBw4jRApR1mDl3YQNazhg,195040,rock,"['dutch indie', 'dutch pop', 'dutch rock']",https://i.scdn.co/image/4db2929d160cea1f226a7ef81c3d9cd0db9cecf8,"{'height': 640, 'url': 'https://i.scdn.co/image/4db2929d160cea1f226a7ef81c3d9cd0db9cecf8', 'width': 640}",https://i.scdn.co/image/35a675f250d10f893ae1c4dbfbca1f2ea210c8bd,"{'height': 640, 'url': 'https://i.scdn.co/image/35a675f250d10f893ae1c4dbfbca1f2ea210c8bd', 'width': 640}"
2400,Chef'Special,Try Again,2017,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,0,0.611,0.746,1,-5.349,1,0.0816,0.0553,9.9e-05,0.0907,0.314,86.99799999999998,audio_features,1DEnymcu6BtwNVDuA9J7FK,spotify:track:1DEnymcu6BtwNVDuA9J7FK,https://api.spotify.com/v1/tracks/1DEnymcu6BtwNVDuA9J7FK,239991,rock,"['dutch indie', 'dutch pop', 'dutch rock']",https://i.scdn.co/image/4db2929d160cea1f226a7ef81c3d9cd0db9cecf8,"{'height': 640, 'url': 'https://i.scdn.co/image/4db2929d160cea1f226a7ef81c3d9cd0db9cecf8', 'width': 640}",https://i.scdn.co/image/1a574d4e666561a8e15984d39fadfb70db0b8bb5,"{'height': 640, 'url': 'https://i.scdn.co/image/1a574d4e666561a8e15984d39fadfb70db0b8bb5', 'width': 640}"
2401,The Chemical Brothers,Galvanize,2005,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,1735,1664,0,0.745,0.7140000000000001,7,-3.681,1,0.0751,0.0141,0.0222,0.363,0.365,104.003,audio_features,4bz7uB4edifWKJXSDxwHcs,spotify:track:4bz7uB4edifWKJXSDxwHcs,https://api.spotify.com/v1/tracks/4bz7uB4edifWKJXSDxwHcs,393813,electronic,"['alternative dance', 'big beat', 'breakbeat', 'electronic', 'new rave', 'trip hop']",https://i.scdn.co/image/0524d29501a51d4bb4032c37d6320be56d9e01d8,"{'height': 640, 'url': 'https://i.scdn.co/image/0524d29501a51d4bb4032c37d6320be56d9e01d8', 'width': 640}",https://i.scdn.co/image/f027219235194cc1988f88d42ba68b55f69592a1,"{'height': 640, 'url': 'https://i.scdn.co/image/f027219235194cc1988f88d42ba68b55f69592a1', 'width': 640}"
2402,Cher,"Gypsys, Tramps & Thieves",1971,1578,0,1963,0,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.669,0,-11.119000000000002,1,0.0376,0.203,0.0,0.0698,0.705,170.84900000000005,audio_features,6fsSZbNL7XP9gf1kJ2l155,spotify:track:6fsSZbNL7XP9gf1kJ2l155,https://api.spotify.com/v1/tracks/6fsSZbNL7XP9gf1kJ2l155,158000,pop,"['dance pop', 'hollywood', 'new wave pop', 'pop']",https://i.scdn.co/image/13a478575f4e6a9b83dce3617603b3994d8c0f6a,"{'height': 640, 'url': 'https://i.scdn.co/image/13a478575f4e6a9b83dce3617603b3994d8c0f6a', 'width': 640}",https://i.scdn.co/image/6d76756446c63a0b20784337e80d6405b99515f1,"{'height': 615, 'url': 'https://i.scdn.co/image/6d76756446c63a0b20784337e80d6405b99515f1', 'width': 640}"
2403,Chi Coltrane,You Were My Friend,1973,448,1008,943,544,448,1021,948,957,1348,1006,999,1159,1148,1578,0,1711,1920,0,0,0,0,0.429,0.421,5,-8.895,1,0.0583,0.199,4.19e-06,0.206,0.411,146.217,audio_features,4KWmjXvXy06zTDohqdD1Jy,spotify:track:4KWmjXvXy06zTDohqdD1Jy,https://api.spotify.com/v1/tracks/4KWmjXvXy06zTDohqdD1Jy,222707,pop,['nederpop'],https://i.scdn.co/image/49cb341f94e6d1c3e9026bd29e52bd54f4f10ab2,"{'height': 1000, 'url': 'https://i.scdn.co/image/49cb341f94e6d1c3e9026bd29e52bd54f4f10ab2', 'width': 1000}",https://i.scdn.co/image/2699420550a83686579045d5938564df6925909b,"{'height': 640, 'url': 'https://i.scdn.co/image/2699420550a83686579045d5938564df6925909b', 'width': 640}"
2404,Chicago,"Baby, What A Big Surprise",1978,509,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.451,5,-4.351,1,0.0289,0.053,2.32e-06,0.13699999999999998,0.396,74.35300000000002,audio_features,11dAtktxQQzipxuLqljEfY,spotify:track:11dAtktxQQzipxuLqljEfY,https://api.spotify.com/v1/tracks/11dAtktxQQzipxuLqljEfY,183667,rock,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf,"{'height': 1000, 'url': 'https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf', 'width': 1000}",https://i.scdn.co/image/af14d6a835f0a7946e909e68ed6e1a6aa3b476ca,"{'height': 640, 'url': 'https://i.scdn.co/image/af14d6a835f0a7946e909e68ed6e1a6aa3b476ca', 'width': 640}"
2405,Chicago,Feelin' Stronger Every Day,1973,1047,0,1207,1047,1320,1629,1554,1779,1940,0,1889,1920,1887,0,0,0,0,0,0,0,0,0.398,0.6859999999999999,9,-12.142,0,0.0418,0.00455,0.0234,0.301,0.6940000000000001,158.32,audio_features,0tOCULBiOd2RcRSM2kJNhr,spotify:track:0tOCULBiOd2RcRSM2kJNhr,https://api.spotify.com/v1/tracks/0tOCULBiOd2RcRSM2kJNhr,256773,rock,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf,"{'height': 1000, 'url': 'https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf', 'width': 1000}",https://i.scdn.co/image/47e6142346240a13dbbe002549c95a37f6761a23,"{'height': 640, 'url': 'https://i.scdn.co/image/47e6142346240a13dbbe002549c95a37f6761a23', 'width': 640}"
2406,Chicago,Hard To Say I'm Sorry,1982,839,0,985,1350,839,1090,1314,1578,1936,1757,1540,0,1919,1984,1849,1900,1986,1908,0,0,0,0.398,0.57,4,-7.068,1,0.034,0.056,0.00125,0.0606,0.234,140.974,audio_features,07TnWCHrFkvF61GzJuLVt0,spotify:track:07TnWCHrFkvF61GzJuLVt0,https://api.spotify.com/v1/tracks/07TnWCHrFkvF61GzJuLVt0,304213,rock,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf,"{'height': 1000, 'url': 'https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf', 'width': 1000}",https://i.scdn.co/image/ac1179c1393e054c05587a7cb6954144c95e918b,"{'height': 636, 'url': 'https://i.scdn.co/image/ac1179c1393e054c05587a7cb6954144c95e918b', 'width': 640}"
2407,Chicago,I'm A Man,1969,1104,0,1104,1455,1217,1487,1251,1562,0,0,1994,0,0,0,0,0,0,0,0,0,0,0.55,0.947,8,-6.983,1,0.0735,0.000596,0.0177,0.0999,0.61,127.609,audio_features,2qQYmjXYPmFPGzuIHeVWar,spotify:track:2qQYmjXYPmFPGzuIHeVWar,https://api.spotify.com/v1/tracks/2qQYmjXYPmFPGzuIHeVWar,462760,rock,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf,"{'height': 1000, 'url': 'https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf', 'width': 1000}",https://i.scdn.co/image/29e7b9433a7b4d64915a2bb1ae3855072bd1a5fa,"{'height': 636, 'url': 'https://i.scdn.co/image/29e7b9433a7b4d64915a2bb1ae3855072bd1a5fa', 'width': 640}"
2408,Chicago,Wishing You Were Here,1974,1349,0,0,0,0,1349,1394,1376,1514,1843,1627,1594,1387,1867,0,0,0,0,0,0,0,0.436,0.354,2,-16.176,0,0.0374,0.7120000000000001,0.0165,0.211,0.397,136.625,audio_features,5hxPho3IcyDVhzzwfQ47Xz,spotify:track:5hxPho3IcyDVhzzwfQ47Xz,https://api.spotify.com/v1/tracks/5hxPho3IcyDVhzzwfQ47Xz,276693,rock,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf,"{'height': 1000, 'url': 'https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf', 'width': 1000}",https://i.scdn.co/image/47e6142346240a13dbbe002549c95a37f6761a23,"{'height': 640, 'url': 'https://i.scdn.co/image/47e6142346240a13dbbe002549c95a37f6761a23', 'width': 640}"
2409,Chicken Shack,I'd Rather Go Blind,1969,630,1061,630,833,828,1036,914,1249,1441,1330,1177,1586,1718,1884,1615,1726,1853,1915,0,0,0,0.542,0.476,4,-11.412,1,0.0242,0.136,0.172,0.127,0.47,78.975,audio_features,5K4C4We3nhtTYCyPEUae1I,spotify:track:5K4C4We3nhtTYCyPEUae1I,https://api.spotify.com/v1/tracks/5K4C4We3nhtTYCyPEUae1I,193920,rock,"['blues-rock', 'british blues', 'electric blues']",https://i.scdn.co/image/7dd3190711bfda38ced930d4f75fd167cef36410,"{'height': 549, 'url': 'https://i.scdn.co/image/7dd3190711bfda38ced930d4f75fd167cef36410', 'width': 640}",https://i.scdn.co/image/7dd3190711bfda38ced930d4f75fd167cef36410,"{'height': 549, 'url': 'https://i.scdn.co/image/7dd3190711bfda38ced930d4f75fd167cef36410', 'width': 640}"
2410,Chicory Tip,Son Of My Father,1972,1857,1857,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.47,5,-10.478,1,0.0309,0.0698,0.00592,0.112,0.387,129.75799999999998,audio_features,3Jwalo4hQy4AHqtnyGUoMk,spotify:track:3Jwalo4hQy4AHqtnyGUoMk,https://api.spotify.com/v1/tracks/3Jwalo4hQy4AHqtnyGUoMk,187677,rock,"['classic uk pop', 'glam rock']",https://i.scdn.co/image/6e5bca9b712ff315b34dd18e6bd96625fffba30a,"{'height': 640, 'url': 'https://i.scdn.co/image/6e5bca9b712ff315b34dd18e6bd96625fffba30a', 'width': 640}",https://i.scdn.co/image/6e5bca9b712ff315b34dd18e6bd96625fffba30a,"{'height': 640, 'url': 'https://i.scdn.co/image/6e5bca9b712ff315b34dd18e6bd96625fffba30a', 'width': 640}"
2411,Chiffons,He's So Fine,1963,1964,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5579999999999999,0.633,7,-3.265,1,0.0329,0.487,0.0,0.129,0.871,72.494,audio_features,2Bs1Lw9LX8hBm70t1iGdlh,spotify:track:2Bs1Lw9LX8hBm70t1iGdlh,https://api.spotify.com/v1/tracks/2Bs1Lw9LX8hBm70t1iGdlh,112520,folk,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'doo-wop', 'folk rock', 'merseybeat', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",https://i.scdn.co/image/9950a3f65344dc22650100948c875e40115c2d52,"{'height': 1122, 'url': 'https://i.scdn.co/image/9950a3f65344dc22650100948c875e40115c2d52', 'width': 810}",https://i.scdn.co/image/3b64e286519031a3c878a157a11dc62c6c563a80,"{'height': 640, 'url': 'https://i.scdn.co/image/3b64e286519031a3c878a157a11dc62c6c563a80', 'width': 640}"
2412,The Chi-Lites,Have You Seen Her,1972,1943,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621,0.413,4,-12.274,1,0.0348,0.602,4.88e-06,0.145,0.338,139.491,audio_features,01cQPNCptd662nikuY42zw,spotify:track:01cQPNCptd662nikuY42zw,https://api.spotify.com/v1/tracks/01cQPNCptd662nikuY42zw,310747,disco,"['chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",https://i.scdn.co/image/d3baceb8a83ed3d564f0a6b2c2db3d6e1f9deffe,"{'height': 619, 'url': 'https://i.scdn.co/image/d3baceb8a83ed3d564f0a6b2c2db3d6e1f9deffe', 'width': 1000}",https://i.scdn.co/image/cf0092181aa08436a29f7b98030d8d864a2f2b33,"{'height': 640, 'url': 'https://i.scdn.co/image/cf0092181aa08436a29f7b98030d8d864a2f2b33', 'width': 640}"
2413,China Crisis,Wishful Thinking,1984,824,0,873,1371,824,1072,1115,1347,1744,1774,1426,1825,1782,1978,1561,1732,1384,1650,0,1765,0,0.67,0.512,7,-14.62,1,0.0335,7.929999999999999e-05,0.0985,0.105,0.965,125.18,audio_features,11HLyzoCyx8hXKXVmrg1Sy,spotify:track:11HLyzoCyx8hXKXVmrg1Sy,https://api.spotify.com/v1/tracks/11HLyzoCyx8hXKXVmrg1Sy,250707,rock,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",https://i.scdn.co/image/f66c2c33107cc14f0abbb5a88d6d1464bce869f3,"{'height': 726, 'url': 'https://i.scdn.co/image/f66c2c33107cc14f0abbb5a88d6d1464bce869f3', 'width': 999}",https://i.scdn.co/image/4ea4416f2546f641a50425a64d532444d501c55f,"{'height': 640, 'url': 'https://i.scdn.co/image/4ea4416f2546f641a50425a64d532444d501c55f', 'width': 640}"
2414,Chris Andrews,To Whom It Concerns,1966,1182,0,0,1529,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831,0.8270000000000001,5,-4.334,1,0.0347,0.0956,2.28e-06,0.0462,0.799,112.018,audio_features,4ulV8qGS2UahRkyqU9giJq,spotify:track:4ulV8qGS2UahRkyqU9giJq,https://api.spotify.com/v1/tracks/4ulV8qGS2UahRkyqU9giJq,167720,pop,"['british invasion', 'merseybeat', 'nederpop', 'nl folk']",https://i.scdn.co/image/5d2dcad56b405fb66f9de56b0bf457a9583b31ca,"{'height': 640, 'url': 'https://i.scdn.co/image/5d2dcad56b405fb66f9de56b0bf457a9583b31ca', 'width': 640}",https://i.scdn.co/image/5d2dcad56b405fb66f9de56b0bf457a9583b31ca,"{'height': 640, 'url': 'https://i.scdn.co/image/5d2dcad56b405fb66f9de56b0bf457a9583b31ca', 'width': 640}"
2415,Chris Andrews,Yesterday Man,1965,1632,1715,0,1848,1870,1632,1775,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0.84,0,-4.208,1,0.0333,0.0075200000000000015,0.0,0.142,0.7979999999999999,107.932,audio_features,5BCcTvJhJ2cEAM9IUSh7vI,spotify:track:5BCcTvJhJ2cEAM9IUSh7vI,https://api.spotify.com/v1/tracks/5BCcTvJhJ2cEAM9IUSh7vI,174880,pop,"['british invasion', 'merseybeat', 'nederpop', 'nl folk']",https://i.scdn.co/image/5d2dcad56b405fb66f9de56b0bf457a9583b31ca,"{'height': 640, 'url': 'https://i.scdn.co/image/5d2dcad56b405fb66f9de56b0bf457a9583b31ca', 'width': 640}",https://i.scdn.co/image/5d2dcad56b405fb66f9de56b0bf457a9583b31ca,"{'height': 640, 'url': 'https://i.scdn.co/image/5d2dcad56b405fb66f9de56b0bf457a9583b31ca', 'width': 640}"
2416,Chris Barber's Jazz Band,Ice Cream,1958,1334,0,0,0,0,0,0,0,1387,1334,1914,0,0,0,0,0,0,0,0,0,0,0.768,0.583,7,-11.323,1,0.068,0.591,0.51,0.738,0.8,116.419,audio_features,5MegTRL4jzRL1W5iTftXXF,spotify:track:5MegTRL4jzRL1W5iTftXXF,https://api.spotify.com/v1/tracks/5MegTRL4jzRL1W5iTftXXF,278333,country,['dixieland'],https://i.scdn.co/image/71d50f2f1d7814e85ba100f6423ce1cd24142e34,"{'height': 640, 'url': 'https://i.scdn.co/image/71d50f2f1d7814e85ba100f6423ce1cd24142e34', 'width': 640}",https://i.scdn.co/image/d0dca002228d4a46e5cfabca2521a2840eb2fcaa,"{'height': 634, 'url': 'https://i.scdn.co/image/d0dca002228d4a46e5cfabca2521a2840eb2fcaa', 'width': 640}"
2417,Chris Barber's Jazz Band,Petite Fleur,1959,1348,1348,0,0,1767,1765,1890,0,1410,1407,1740,0,0,0,0,0,0,0,0,0,0,0.7120000000000001,0.165,8,-12.996,0,0.036000000000000004,0.946,0.753,0.115,0.47,112.342,audio_features,5IOrscHhyyr2LqbKu8wEXb,spotify:track:5IOrscHhyyr2LqbKu8wEXb,https://api.spotify.com/v1/tracks/5IOrscHhyyr2LqbKu8wEXb,163077,country,['dixieland'],https://i.scdn.co/image/71d50f2f1d7814e85ba100f6423ce1cd24142e34,"{'height': 640, 'url': 'https://i.scdn.co/image/71d50f2f1d7814e85ba100f6423ce1cd24142e34', 'width': 640}",https://i.scdn.co/image/5c328592ada0f0537bd80da4e6528e0dc3217dac,"{'height': 640, 'url': 'https://i.scdn.co/image/5c328592ada0f0537bd80da4e6528e0dc3217dac', 'width': 640}"
2418,Chris Farlowe,Out Of Time,1966,1717,1717,1733,0,1991,1897,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514,0.6859999999999999,7,-9.458,1,0.0547,0.5,0.0,0.527,0.748,127.062,audio_features,701LzRhwgjnJgxEILYspx5,spotify:track:701LzRhwgjnJgxEILYspx5,https://api.spotify.com/v1/tracks/701LzRhwgjnJgxEILYspx5,194827,pop,"['british blues', 'british invasion', 'freakbeat', 'merseybeat']",https://i.scdn.co/image/6378bf488580cb5bcd7408e5472200f89a51e070,"{'height': 640, 'url': 'https://i.scdn.co/image/6378bf488580cb5bcd7408e5472200f89a51e070', 'width': 640}",https://i.scdn.co/image/ef218aca2c14d2dc2ef6afda9d853416573e0c34,"{'height': 640, 'url': 'https://i.scdn.co/image/ef218aca2c14d2dc2ef6afda9d853416573e0c34', 'width': 640}"
2419,Chris Montez,Let's Dance,1963,1884,1884,0,0,0,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7509999999999999,0.83,1,-6.215,1,0.0951,0.212,7.94e-06,0.0584,0.935,76.48899999999998,audio_features,2Qm5DrmotzWvqNM3JlcQYo,spotify:track:2Qm5DrmotzWvqNM3JlcQYo,https://api.spotify.com/v1/tracks/2Qm5DrmotzWvqNM3JlcQYo,149627,folk,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",https://i.scdn.co/image/b999892bf47a08a70fd69da6585e174b8dbf2f8a,"{'height': 640, 'url': 'https://i.scdn.co/image/b999892bf47a08a70fd69da6585e174b8dbf2f8a', 'width': 640}",https://i.scdn.co/image/b999892bf47a08a70fd69da6585e174b8dbf2f8a,"{'height': 640, 'url': 'https://i.scdn.co/image/b999892bf47a08a70fd69da6585e174b8dbf2f8a', 'width': 640}"
2420,Chris Rea,Fool (if You Think It's Over),1978,1250,0,0,1250,1338,1970,1754,1823,1778,0,1930,0,0,0,0,0,0,0,0,0,0,0.731,0.56,11,-10.015,0,0.0247,0.32,0.0244,0.27,0.871,95.962,audio_features,0p5nvwLEeKTcATlhxOUZ7m,spotify:track:0p5nvwLEeKTcATlhxOUZ7m,https://api.spotify.com/v1/tracks/0p5nvwLEeKTcATlhxOUZ7m,241293,rock,"['art rock', 'blues-rock', 'classic rock', 'mellow gold', 'soft rock']",https://i.scdn.co/image/973dda29c4a79692aacb05bb431072509377b738,"{'height': 640, 'url': 'https://i.scdn.co/image/973dda29c4a79692aacb05bb431072509377b738', 'width': 640}",https://i.scdn.co/image/37c1b56c83703ce95b4b27b973c797519527d6eb,"{'height': 600, 'url': 'https://i.scdn.co/image/37c1b56c83703ce95b4b27b973c797519527d6eb', 'width': 600}"
2421,Chris Rea,On The Beach,1986,929,929,1345,1001,976,1304,1101,1241,1352,1396,1269,1424,1426,1414,1774,1914,1956,0,0,0,0,0.7040000000000001,0.468,4,-12.136,0,0.0249,0.385,0.00011,0.109,0.475,104.986,audio_features,3JYYMR7d0WOJv6jAtlLq9g,spotify:track:3JYYMR7d0WOJv6jAtlLq9g,https://api.spotify.com/v1/tracks/3JYYMR7d0WOJv6jAtlLq9g,294293,rock,"['art rock', 'blues-rock', 'classic rock', 'mellow gold', 'soft rock']",https://i.scdn.co/image/973dda29c4a79692aacb05bb431072509377b738,"{'height': 640, 'url': 'https://i.scdn.co/image/973dda29c4a79692aacb05bb431072509377b738', 'width': 640}",https://i.scdn.co/image/37c1b56c83703ce95b4b27b973c797519527d6eb,"{'height': 600, 'url': 'https://i.scdn.co/image/37c1b56c83703ce95b4b27b973c797519527d6eb', 'width': 600}"
2422,Chris de Burgh,The Head And The Heart,1984,662,0,0,0,0,0,0,0,900,662,1419,999,889,908,1311,1389,1353,1710,0,0,0,0.412,0.101,7,-15.163,1,0.0354,0.921,0.0,0.16,0.219,84.316,audio_features,1bWib8qO5U6dhgV1hMwRZg,spotify:track:1bWib8qO5U6dhgV1hMwRZg,https://api.spotify.com/v1/tracks/1bWib8qO5U6dhgV1hMwRZg,239440,rock,"['mellow gold', 'new wave pop', 'soft rock']",https://i.scdn.co/image/3f4aa9503a96586ee84af40e85270b3308a0d791,"{'height': 1500, 'url': 'https://i.scdn.co/image/3f4aa9503a96586ee84af40e85270b3308a0d791', 'width': 1000}",https://i.scdn.co/image/2cd28919732dda0eeeccc8d14907b6620fe347a6,"{'height': 634, 'url': 'https://i.scdn.co/image/2cd28919732dda0eeeccc8d14907b6620fe347a6', 'width': 640}"
2423,The Christians,Words,1990,1415,0,0,0,0,1415,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358,0.452,0,-12.354,1,0.0321,0.0309,0.000191,0.0998,0.35,144.267,audio_features,01oPilVDZSabQRz8UkUfaT,spotify:track:01oPilVDZSabQRz8UkUfaT,https://api.spotify.com/v1/tracks/01oPilVDZSabQRz8UkUfaT,433333,pop,"['new romantic', 'new wave pop']",https://i.scdn.co/image/18de7623a8144452e98dbc3735a4c76541fc170d,"{'height': 1493, 'url': 'https://i.scdn.co/image/18de7623a8144452e98dbc3735a4c76541fc170d', 'width': 977}",https://i.scdn.co/image/dc2f737826a0771aeee7054d42d315d7d870a9b0,"{'height': 635, 'url': 'https://i.scdn.co/image/dc2f737826a0771aeee7054d42d315d7d870a9b0', 'width': 640}"
